device_id,licence_number,registration_id,radcom_access_id,radcom_registration_id,freq_centre,bandwidth,freq_lower,freq_upper,occupied_bw,service_type,service_subtype,licence_subtype,height,latitude,longitude,site_id,site_name,state,client,industry,emission_designator,tx_rx,power_watts,eirp_watts,simplex_duplex,azimuth,antenna_gain,antenna_manufacturer,antenna_model,multi_antenna,antenna_size,antenna_tilt,antenna_type,date_authorised,date_issued,date_effective,date_expires,licence_status
332257674,9867483,10285957,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,33.7,-31.460687,152.796453,204904,Optus Site Sancrox Trig Cowarra State Forest PORT MACQUARIE,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,150,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,30/8/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332258081,9867483,10100507,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-37.657943,142.343805,9021515,160 Sturgeon Lane DUNKELD,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,0,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,13/9/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332259577,9867483,10003124,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-34.56593,146.459237,9020310,NBN Co Site Lot 297 Carbone Rd CORBIE HILL,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,290,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,16/5/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332259828,9867483,10277454,,,3475000000,19900000,3465050000,3484950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,35,-36.020066,146.961523,9813,Allcom Site One Tree Hill ALBURY,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,12709.25,X,120,19.6,ALPHA WIRELESS,AW3497, ,0.8,-6,Panel (1 sector)-R,11/8/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332259844,9867483,10277450,,,3475000000,19900000,3465050000,3484950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,35,-36.020066,146.961523,9813,Allcom Site One Tree Hill ALBURY,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,12709.25,X,65,19.6,ALPHA WIRELESS,AW3497, ,0.8,-7,Panel (1 sector)-R,11/8/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332259906,9867483,10327403,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-37.92017,147.634018,9022847,NBN Co Site 125 Peecks Road FORGE CREEK,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,240,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,6/11/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332260101,9867483,10305164,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-34.264464,146.114023,9019248,NBN Co Site 576 Rossetto Road BEELBANGERA,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,12709.25,X,330,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,3/10/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332261027,9867483,9944486,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,30,-30.707666,152.914796,9018190,NBN Co Site 36 Mackay Street MACKSVILLE,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8593,X,320,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,4/3/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332261107,9867483,10111300,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,30,-38.317198,142.377837,51181,Broadcast/Comm Site Spencer Rd TOWER HILL,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,0,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,4/10/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332261532,9867483,9978132,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,38,-35.795221,145.553891,9022930,NBN Co Site Silo Road TOCUMWAL,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,12709.25,X,100,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,6/4/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332262320,9867483,10003240,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,33,-35.921747,145.64633,300301,Shire Office cnr Queen & Station Streets COBRAM,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,175,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,16/5/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332262368,9867483,10288579,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,35,-41.210933,146.327133,700258,Vodafone Site KELCEY TIER,TAS,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,160,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,4/9/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332262708,9867483,10003205,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,52,-35.805896,144.208034,305692,Optus Site Roney Property Weinberg St COHUNA,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,240,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,16/5/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332262745,9867483,10327316,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-36.229948,145.560267,9018139,NBN Co Site 238-240 Hickey Road KATANDRA WEST,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,300,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,6/11/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332262893,9867483,9996840,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,56,-37.814061,140.824954,9019058,NBN Co Site 337 Bishop Road WORROLONG,SA ,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,300,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,27/4/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332263013,9867483,10283741,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,30,-20.089506,146.252889,9026975,NBN Co Site 91 Rainbow Road TOWERS HILL,QLD,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,335,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,23/8/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332263543,9867483,10003211,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,52,-35.805896,144.208034,305692,Optus Site Roney Property Weinberg St COHUNA,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,240,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,16/5/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332263850,9867483,10327347,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,41.7,-37.826245,147.6221,36241,Telstra Exchange 45 Grant Street BAIRNSDALE,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,110,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,6/11/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332265392,9867483,10097317,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,29.9,-21.145599,149.155685,133718,Telstra Site Mackay Hospital 475 Bridge St WEST MACKAY,QLD,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,285,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,6/9/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332266198,9867483,10305179,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-34.298541,146.061496,9019251,NBN Co Site 2132 Oakes Road YOOGALI,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,320,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,3/10/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332266349,9867483,10303234,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,20,-20.004832,148.235716,19238,Bowen Shire Council Site Bowen Hill BOWEN,QLD,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,220,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,26/9/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332266419,9867483,10111302,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,30,-38.317198,142.377837,51181,Broadcast/Comm Site Spencer Rd TOWER HILL,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,0,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,4/10/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332266440,9867483,10327381,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-37.697138,147.821443,9022860,NBN Co Site 81-101 Brooks Road BRUTHEN,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,95,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,6/11/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332266446,9867483,10077802,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-34.298541,146.061496,9019251,NBN Co Site 2132 Oakes Road YOOGALI,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,115,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,26/7/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332267846,9867483,10332171,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-34.533055,146.415109,9020309,NBN Co Site Petersham Road LEETON,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,270,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,13/11/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332268037,9867483,10280916,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-37.61289,143.811545,9015648,NBN Co Site 69 Vernons Road ROSS CREEK,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,95,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,18/8/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332268214,9867483,10305183,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-34.298541,146.061496,9019251,NBN Co Site 2132 Oakes Road YOOGALI,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,90,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,3/10/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332268353,9867483,10003127,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-34.56593,146.459237,9020310,NBN Co Site Lot 297 Carbone Rd CORBIE HILL,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,290,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,16/5/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332268694,9867483,10051982,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-17.007235,145.42218,9019107,NBN Co Site 137 Mason Street MAREEBA,QLD,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,45,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,2/6/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332269662,9867483,10091706,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,13.5,-31.0438,150.89473,9018070,NBN Co Site 383 Browns Lane OXLEY VALE,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,240,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,30/8/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332269737,9867483,10082249,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,30,-35.898446,142.001452,9021514,Taverner St RAINBOW,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,270,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,2/8/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332270417,9867483,10283793,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,30,-32.36154,138.05261,10006672,NBN Co Site Section 129 Finlay Road Quorn,SA ,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,290,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,23/8/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332270637,9867483,10089461,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,30,-35.224147,146.720499,9018994,NBN Co Site Intersection of O'Connell St and Drummond St LOCKHART,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,325,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,23/8/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332272009,9867483,10305174,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-34.244324,146.021105,9019250,NBN Co Site Todd Road LAKE WYANGAN,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,220,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,3/10/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332272046,9867483,10231719,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,53.5,-36.373079,145.46245,133544,Telstra Site Intersection of Central Ave & Old Dookie Rd SHEPPARTON,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,50,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,24/5/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332272332,9867483,9971982,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,56,-37.814061,140.824954,9019058,NBN Co Site 337 Bishop Road WORROLONG,SA ,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,200,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,30/3/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332272395,9867483,10130990,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,30.2,-33.352866,149.185857,10725,Tottens Hill ORANGE,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,290,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,2/11/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332273389,9867483,10283731,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-36.885188,145.231947,9017952,NBN Co Site Pioneer Park 42 Bank Street AVENEL,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,160,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,23/8/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332273848,9867483,10076467,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,44,-37.269909,142.891901,36759,Comms 52m Tower  Telstra Site One Tree Hill  off One Tree Hill Rd  3km WNW of ARARAT,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,12709.25,X,145,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,21/7/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332274213,9867483,10076430,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,34,-35.521487,144.960581,9010062,Deniliquin Office Tower 443 Charlotte Street DENILIQUIN,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,160,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,21/7/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332274218,9867483,9999543,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,45,-38.16855,146.78646,9018436,NBN Co Site 153 Willung Road ROSEDALE,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,320,19.6,ALPHA WIRELESS,AW3497, ,0.8,-4,Panel (1 sector)-R,4/5/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332274732,9867483,10005183,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,25,-35.994863,146.381619,35030,Comm Site Tower St COROWA,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,60,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,18/5/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332274758,9867483,9981344,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,30,-34.620558,135.865484,9022905,NBN Co Site 21 Clarkes Lane NORTH SHIELDS,SA ,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,30,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,12/4/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332275193,9867483,10305263,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,50,-33.583914,148.667849,131897,CDMA Telstra Canowindra Off George Russel Drive CANOWINDRA,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,50,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,3/10/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332275385,9867483,10003179,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,33,-29.457314,153.213724,8216,Broadcast/Comm Site Lookout Rd MACLEAN,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,110,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,16/5/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332275673,9867483,10332185,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,49,-26.164588,152.674681,9020527,NBN Co Site Saleyard Rd ARALUEN,QLD,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,100,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,13/11/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332275796,9867483,10005235,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,44,-36.31304,145.04586,11895,Telstra Exchange 12 Bradley Street KYABRAM,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,200,17.5,ARGUS,SSPX310R, ,0.75,-4,Panel (1 sector)-R,18/5/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332275865,9867483,10307779,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-37.859231,140.757389,9018788,NBN Co Site 21444 Riddoch Highway MOORAK,SA ,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,270,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,9/10/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332276302,9867483,10299815,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,45,-37.854535,147.06938,9019819,NBN Co Site 4 Forbes Street BRIAGOLONG,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,350,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,18/9/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332276500,9867483,10327265,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,48,-34.203484,142.209662,9011351,Telstra RBS Site 251 Cureton Av NICHOLS POINT,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,140,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,6/11/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332276724,9867483,10305161,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-34.264464,146.114023,9019248,NBN Co Site 576 Rossetto Road BEELBANGERA,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,260,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,3/10/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332277106,9867483,10100506,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-37.657943,142.343805,9021515,160 Sturgeon Lane DUNKELD,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,0,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,13/9/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332277257,9867483,9999546,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,45,-38.16855,146.78646,9018436,NBN Co Site 153 Willung Road ROSEDALE,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,12709.25,X,10,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,4/5/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332278043,9867483,9978114,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-17.603543,145.993479,9019765,NBN Co Site Innisfail - Japoon Road SOUTH JOHNSTON,QLD,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,20,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,6/4/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332278229,9867483,10307800,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,20,-31.113331,150.864272,9015382,Murroon Water Reservoir Country Road off Oxley Highway WESTDALE,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,150,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,9/10/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332278374,9867483,9981359,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,25,-33.017113,137.992331,9022498,NBN Co Site Lot 3 Government Road PORT GERMEIN,SA ,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,155,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,12/4/2016,9/12/2015,14/12/2015,13/12/2030,Granted
332278664,9867483,10332181,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,45,-26.142282,152.685227,9020550,NBN Co Site 363 Sandy Creek Road VETERAN,QLD,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,75,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,13/11/2017,9/12/2015,14/12/2015,13/12/2030,Granted
332279281,9867483,10327395,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-37.697138,147.821443,9022860,NBN Co Site 81-101 Brooks Road BRUTHEN,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,185,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,6/11/2017,9/12/2015,14/12/2015,13/12/2030,Granted
